Bank Ticker,BAC,BAC,BAC,BAC,BAC,MS,MS,MS,MS,MS,C,C,C,C,C,WFC,WFC,WFC,WFC,WFC,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM
Stock Info,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-26,11.6566,11.9591,11.5387,11.9071,188846768.91595,21.3103,21.4879,21.069,21.327,15310842.872561,33.2662,34.342,33.2662,34.342,51756933.014267,19.8013,20.0964,19.5961,20.0875,31575112.457294,121.084,122.387,119.3,121.78,7408343.9423802,28.6971,29.097,28.481,29.0783,37687568.0145
2010-07-27,12.2232,12.3283,11.9335,11.9434,209825452.78028,21.5595,21.7165,21.3103,21.327,24422252.536424,34.8344,35.3366,34.4222,34.4222,64596877.734338,20.4467,20.7023,20.3243,20.4329,53197115.983856,122.475,122.946,120.77,120.957,8693111.0436804,29.374,29.7317,29.2787,29.3387,62134857.019837
2010-07-28,11.8825,11.9846,11.7489,11.7725,130549387.16722,21.2838,21.6145,21.2838,21.3348,14281366.30587,34.1736,34.4222,33.6812,33.8428,39991463.087761,20.3322,20.5316,20.0964,20.203,33188598.706515,120.77,122.132,120.603,120.927,5897070.3933421,29.1579,29.4909,28.9506,29.0705,33098570.679929
2010-07-29,11.9071,11.9591,11.6989,11.8069,148175847.65833,21.4418,21.6959,21.1416,21.3192,18732851.634006,34.2588,34.342,33.5971,34.0934,47605614.655055,20.4023,20.503,19.7756,19.9286,41746202.746637,121.838,125.818,121.29,125.346,19054296.646964,29.3524,29.4369,28.7748,28.9909,40213852.360558
2010-07-30,11.6812,11.9846,11.6566,11.8157,154535995.19947,21.1092,21.5664,21.0208,21.3192,20333499.476513,33.5971,34.0934,33.5971,33.928,32596273.055074,19.6276,20.1428,19.6119,19.9563,38198472.177768,124.338,126.052,123.896,123.915,10700715.181848,28.6372,29.3387,28.6372,29.04,36625362.881736
2010-08-02,12.1015,12.1791,11.9768,12.1516,154280811.9643,21.6703,21.8813,21.4261,21.8657,19058554.783576,34.4222,34.7561,34.4222,34.6728,35369828.391242,20.3599,20.57,20.1151,20.5632,38810238.898592,125.543,126.249,124.562,125.474,7939495.6186803,29.544,30.0647,29.3662,30.0185,49231201.423979
2010-08-03,12.0838,12.1701,12.0269,12.068,114844827.22233,21.7685,21.8361,21.6291,21.7165,13032953.253181,34.4222,34.5094,33.928,34.1736,25499314.592229,20.4743,20.503,20.1092,20.2365,40997796.636623,124.984,126.493,124.396,125.857,6861818.3775377,29.9439,30.0264,29.4703,29.6187,41406281.966662
2010-08-04,12.0838,12.1103,11.8825,11.9434,156345897.43719,21.7881,22.159,21.6959,22.0177,14202489.971615,34.342,34.4222,34.0121,34.2588,33387130.535916,20.273,20.3322,19.9355,20.1023,40186403.67675,126.229,129.179,125.69,128.493,14937593.36038,29.6953,29.8485,29.4615,29.769,31977916.298838
2010-08-05,11.8589,11.8894,11.7391,11.799,131507208.18813,21.7881,22.0177,21.6881,21.9931,8546145.0670803,34.0121,34.0121,33.6812,33.928,23014860.235231,19.9425,20.124,19.8349,20.0628,30374306.81455,127.885,128.346,126.856,128.13,6910074.6535603,29.5381,29.8682,29.5165,29.7552,27465954.550377
2010-08-06,11.7077,11.8157,11.5721,11.7489,160168212.28781,21.7685,21.9215,21.4634,21.846,11185156.505527,33.6812,33.7615,33.18,33.5971,35720177.266397,19.7826,19.9869,19.6049,19.9721,53654035.134168,126.816,128.219,126.356,127.493,9830999.1953556,29.374,29.5234,28.8199,29.1579,48361339.440467
2010-08-09,11.8334,11.8412,11.5721,11.7077,144187696.69792,21.9627,21.9863,21.5664,21.6881,9858421.6023442,33.5971,34.0121,33.18,33.7615,33664890.29584,20.0796,20.3451,19.8013,20.3174,40571620.006167,128.13,128.326,127.003,127.68,5119793.6488087,29.2345,29.2434,28.594,28.7089,52368598.652659
2010-08-10,11.5888,11.6291,11.4543,11.471,155729485.6711,21.4496,21.8039,21.4035,21.5899,12290849.107547,33.3494,33.5971,33.1007,33.1007,44977861.714812,20.1092,20.203,19.7954,19.9869,41412169.566274,126.679,127.15,125.847,126.455,7134523.0185218,28.6166,28.6441,28.2314,28.2384,47342101.727023
2010-08-11,11.361,11.3777,11.0752,11.1018,216507077.26832,21.2004,21.3859,20.8492,20.8786,15191453.549256,32.6886,32.8521,31.7802,31.8595,68927598.205048,19.6197,19.7096,18.8984,18.925,54915874.868233,124.652,124.896,122.318,122.603,9390402.1408425,27.865,27.9613,27.2186,27.2342,63953034.46829
2010-08-12,10.982,11.2353,10.9564,10.9908,174086689.17426,20.6265,20.8884,20.5647,20.6353,12703707.115463,31.7802,32.1884,31.6921,32.0269,40459658.692661,18.925,18.9951,18.6191,18.7109,44097800.308784,121.613,123.731,121.437,122.74,6019074.8055751,26.91,27.3924,26.8354,27.2608,49031368.77454
2010-08-13,11.0331,11.2265,11.0331,11.1372,128000220.73869,20.5804,20.6814,20.4215,20.4587,11349583.364599,32.2726,32.6886,32.1053,32.1053,33036099.267097,18.7039,18.925,18.5728,18.5964,35387293.349751,122.71,123.612,121.681,121.681,5134726.7382636,27.253,27.4278,27.0378,27.0378,34027230.023901
2010-08-16,11.0518,11.1843,11.0154,11.1018,118206631.83013,20.3597,20.6177,20.1919,20.3037,10064697.715559,32.1053,32.3559,31.8595,32.0269,28824123.466298,18.4721,18.6477,18.3655,18.48,34149387.321522,121.251,122.554,120.77,121.397,4575528.1996575,26.91,27.2686,26.8776,27.1724,39268293.292262
2010-08-17,11.2756,11.3188,11.0655,11.1195,156625414.09584,20.5235,20.965,20.4047,20.6981,11311206.768863,32.3559,32.438,31.6921,31.8595,51211003.781422,18.6823,18.7187,18.1425,18.2353,68688464.98852,122.142,123.074,121.731,122.083,5342865.5369903,27.3758,27.4484,26.966,27.0202,46933144.277127
2010-08-18,11.1519,11.361,11.1469,11.2088,163100522.19563,20.65,20.9826,20.5402,20.7442,11163068.889538,31.8595,32.2726,31.7802,31.9418,57749991.010657,18.2096,18.4721,18.0556,18.2659,52875809.68179,122.035,123.211,121.368,122.564,5426619.4043382,26.9592,27.5358,26.9592,27.3158,37417174.461024
2010-08-19,11.1764,11.253,10.9495,10.9564,181804996.31894,20.6579,20.8649,20.3106,20.5323,14704261.081421,31.8595,32.1884,31.279,31.3641,64966510.359786,18.0616,18.2511,17.4665,17.58,71443442.473252,122.142,122.946,120.193,120.82,6427822.0852851,27.1674,27.3758,26.6762,26.7254,48978057.742703
2010-08-20,10.922,10.9319,10.7276,10.8337,195112508.35436,20.4833,20.549,20.1055,20.4754,13689901.332114,31.279,31.3641,30.7024,31.0333,62765286.149045,17.58,17.7833,17.4665,17.7034,55609334.183519,121.133,122.358,120.977,121.818,6417796.9671508,26.7578,26.9376,26.5378,26.7774,42793306.254284
2010-08-23,10.9997,11.0251,10.8249,10.8337,135626930.30324,20.6265,20.6726,20.1987,20.3175,11765377.89405,31.3641,31.6921,31.0333,31.0333,35432861.952083,17.8919,17.9027,17.4093,17.4359,46881990.128946,121.721,121.995,120.457,120.564,4534954.2762489,26.8276,26.971,26.5642,26.5908,40409510.718034
2010-08-24,10.7276,10.7993,10.598,10.6393,185915079.15607,19.9976,20.0819,19.8053,19.8505,14964277.271488,30.6173,31.0333,30.4509,30.7024,53406721.851671,17.2435,17.3096,16.9406,17.0126,77268563.753096,118.947,119.526,118.153,118.27,7740769.717133,26.3216,26.4542,25.9001,26.1094,67428319.306964
2010-08-25,10.5705,10.7021,10.4517,10.657,189536669.739,19.6611,19.9319,19.5856,19.8269,12193913.318742,30.536,30.7846,30.1229,30.4509,61365255.435751,16.8478,17.0215,16.5695,16.985,77153521.245047,117.32,119.389,117.272,118.86,6859388.8807155,25.9198,26.2744,25.7184,26.1202,50004467.380354
2010-08-26,10.7198,10.8602,10.4958,10.4958,162953014.56296,19.8917,19.8917,19.2902,19.459,19004742.338438,30.8649,31.0333,30.2884,30.2884,40361990.588731,17.0807,17.3422,16.8408,16.906,57152288.050928,118.907,119.251,116.39,116.517,7545954.8871185,26.2155,26.4022,25.6791,25.6869,40591468.52203
2010-08-27,10.5793,10.7021,10.4428,10.6393,188248281.35977,19.6022,19.7965,19.2706,19.7749,14541181.699429,30.536,31.1155,30.1229,31.1155,67419025.015739,17.0126,17.274,16.8942,17.274,62624110.013762,115.949,116.468,113.587,114.811,13685233.154951,25.8588,26.4542,25.63,26.3894,53221457.088928
2010-08-30,10.5519,10.6049,10.3299,10.3682,150432588.3719,19.6523,19.7906,19.2902,19.2972,10260371.365391,31.0333,31.1155,30.3706,30.3706,38205782.907317,17.2228,17.2583,16.7175,16.7294,52519988.093892,114.067,115.095,112.264,112.274,7532412.5595991,26.247,26.3894,25.8324,25.8451,37715939.153219
2010-08-31,10.383,10.543,10.2552,10.4958,205114194.06098,19.2686,19.6003,19.149,19.5032,17322588.440898,30.4499,30.8639,30.0378,30.7015,74182820.095357,16.6791,17.0422,16.5774,16.9465,49618378.406299,111.93,113.38,111.557,112.508,8596360.7458312,25.9158,26.4168,25.7646,26.2126,48241094.181564
2010-09-01,10.6393,11.1195,10.6049,11.1195,242344678.1938,19.7906,20.0899,19.6022,20.0721,13067885.730116,31.0333,31.8595,30.9501,31.8595,64240811.258379,17.207,17.8129,17.1005,17.7488,74698566.311695,114.224,115.302,113.224,114.811,8380122.263873,26.4886,27.253,26.4326,27.2107,50878336.724865
2010-09-02,11.0655,11.3099,11.0655,11.1764,183734093.22874,20.0065,20.2949,19.8917,20.2861,8391342.1706367,31.7802,32.5232,31.6921,32.1053,57189112.453143,17.7655,18.0694,17.7102,18.0616,52979341.352148,114.89,115.135,113.744,114.831,6075971.5600059,27.2814,27.5438,27.029,27.5123,43316101.460545
2010-09-03,11.3532,11.523,11.2187,11.361,167981464.18214,20.5725,21.1798,20.5402,21.0602,16005625.294729,32.6083,32.9314,32.2726,32.3559,52603289.12232,18.5342,18.8037,18.4188,18.5964,59315098.349285,116.448,121.604,116.125,121.014,16498956.7872,27.7373,28.2384,27.7373,28.2384,47259488.203835
2010-09-07,11.253,11.2933,11.1106,11.1195,151168023.73478,20.859,20.912,20.2635,20.2782,15285430.39255,32.0269,32.1053,31.6119,31.6921,31965336.776788,18.403,18.48,17.9293,17.9353,42981985.770644,120.075,120.153,118.457,119.3,7559873.7305249,27.923,28.0036,27.5575,27.5998,44205223.612924
2010-09-08,11.1597,11.3532,11.1372,11.253,121634902.24322,20.3959,20.7226,20.3675,20.5156,14276215.926378,31.8595,31.9418,31.6921,31.7802,30025799.29916,18.0132,18.2807,18.0132,18.1504,31397018.243886,119.427,122.946,119.417,121.221,10096891.85785,27.641,28.427,27.641,28.2059,42502556.284087
2010-09-09,11.4298,11.6742,11.3463,11.361,199768434.40022,20.965,21.4879,20.859,21.3348,24428852.320159,32.1884,32.6886,32.1053,32.3559,54397800.580047,18.5026,18.7187,18.1504,18.4878,39843542.041597,123.074,123.818,121.995,122.515,8190618.4506408,28.7905,29.0705,28.2059,28.9093,46312066.430272
2010-09-10,11.4446,11.4946,11.3698,11.4032,101835511.63801,21.3525,21.5419,21.2004,21.481,10165783.978397,32.438,32.6083,32.2726,32.3559,30879447.212563,18.5885,18.6891,18.4721,18.5342,27637810.106909,122.77,123.868,122.23,123.574,5365286.0887219,28.7846,29.0204,28.6028,28.6676,30347063.892009
2010-09-13,11.7332,11.8334,11.6742,11.7391,194068672.10297,21.7969,21.9627,21.7321,21.9392,13835054.784139,32.7718,33.18,32.7718,33.0185,55336254.294051,18.9783,19.2803,18.8924,19.0711,54800123.003165,125.141,127.092,125.121,126.836,9300465.8622197,29.3004,29.8967,29.3004,29.6481,57595686.542172
2010-09-14,11.7489,11.7578,11.4789,11.5143,166014713.39723,21.8901,21.9569,21.5173,21.7401,10710535.733843,32.8521,33.0185,32.3559,32.6083,46288751.180332,18.925,18.9468,18.6359,18.7583,41373230.932742,126.16,126.336,125.063,125.298,6904235.0860201,29.5293,29.7257,29.1716,29.3593,59258470.603029
2010-09-15,11.4632,11.6055,11.3698,11.5387,159710894.43211,21.5664,21.6145,21.2368,21.5173,13247313.209608,32.5232,32.5232,32.2726,32.438,29932148.941159,18.5106,19.0286,18.4326,18.9546,45302158.81683,124.622,125.523,123.808,125.328,6934692.0581512,29.2051,29.6639,29.0862,29.544,35201517.084297
2010-09-16,11.4632,11.4946,11.3698,11.4032,143183781.06925,21.3947,21.4035,21.1024,21.1572,13630013.008854,32.1884,32.9314,32.1053,32.8521,45497417.658401,18.8273,18.9122,18.6408,18.7583,40255820.341307,124.847,125.259,124.191,125.063,5341193.1534156,29.3662,29.6324,29.2345,29.5519,34927495.835975
2010-09-17,11.523,11.53,11.2265,11.2756,157346475.0611,21.3005,21.327,20.859,20.912,12309327.482732,33.1007,33.2662,32.6886,32.6886,67492332.278794,18.9783,18.9783,18.6191,18.7187,47762131.94441,125.082,125.249,123.711,124.044,5884956.5813838,29.5833,29.6187,28.8347,28.8799,63653486.014863
2010-09-20,11.3286,11.6203,11.253,11.5624,154887550.84833,20.959,21.2838,20.6814,21.2004,18953412.838965,32.6886,33.1007,32.6083,33.0185,41646896.996103,18.778,19.1796,18.6537,19.1155,42418081.394657,124.044,125.2,123.161,124.808,6843896.6294553,29.0125,29.7837,28.8622,29.6953,46192820.721408
2010-09-21,11.7391,11.7793,11.4789,11.4857,199768989.37661,21.2368,21.3692,20.549,20.5872,20996684.478485,33.2662,33.2662,32.6083,32.6083,44839979.375887,19.1649,19.4016,18.9182,18.9872,44707099.480548,124.945,126.983,124.122,124.386,8367239.0942482,29.7837,29.9213,29.1795,29.265,46487730.733364
2010-09-22,11.4789,11.5888,11.2854,11.2933,167465552.02111,20.3675,20.549,19.6297,19.7102,33897429.029206,32.5232,32.9314,32.1053,32.1053,52960990.074122,18.9783,19.0553,18.5106,18.5728,44687356.047962,123.231,123.701,121.338,121.671,10894050.477889,29.1579,29.4448,28.6598,28.7974,47815810.069125
2010-09-23,11.201,11.3021,11.0428,11.0831,181666950.77914,19.5679,20.0133,19.4806,19.5424,22306817.485533,31.7802,32.1884,31.4415,31.4415,46268491.852273,18.2096,18.4721,18.0221,18.0221,82294720.008048,120.3,120.673,118.3,119.045,11120255.916991,28.5714,28.6244,28.1086,28.1922,46307131.788128
2010-09-24,11.253,11.4446,11.1931,11.4446,168864888.83609,19.7592,19.9319,19.5502,19.8691,18130011.58898,31.9418,32.3559,31.8595,32.2726,47356524.622945,18.3221,18.5194,18.2283,18.4188,64495353.29641,120.163,121.27,119.81,121.004,6830366.546355,28.4888,28.6971,28.3376,28.6598,39959945.275486
2010-09-27,11.4446,11.471,11.1372,11.1469,146423732.20982,19.8269,19.8917,19.5944,19.6444,18349708.451605,32.2726,32.5232,32.0269,32.0269,44244122.01381,18.5106,18.6537,18.3448,18.3724,39395572.950136,120.78,121.926,119.771,119.956,6327623.9630923,28.5095,28.6028,28.1244,28.1774,35545320.564782
2010-09-28,11.201,11.2088,11.0655,11.1686,148209474.13597,19.7366,19.7445,19.2372,19.354,24628924.127027,32.1884,32.2726,31.7802,32.1053,35354387.702274,18.3961,18.6191,18.0694,18.2431,53770550.064715,120.378,120.535,118.379,119.134,6692867.8421252,28.3788,28.4063,27.8394,28.0802,43529982.775596
2010-09-29,11.1469,11.1843,10.982,11.0331,185838422.15132,19.2972,19.4433,19.1019,19.3374,23034196.214085,32.1053,33.0185,32.0269,32.438,61214638.486924,18.1425,18.2579,17.9293,18.0221,52305662.964032,118.81,119.144,117.115,118.673,8452657.1822249,27.9672,28.032,27.4406,27.693,55723241.262457
2010-09-30,11.1273,11.2756,10.9898,11.0331,176572125.98384,19.5051,19.9054,19.403,19.4962,27173530.6281,32.7718,33.18,32.1884,32.3559,57627014.069863,18.1682,18.4444,18.0024,18.0675,51878119.301263,119.319,120.76,118.575,118.77,8320904.1716554,27.7471,28.0802,27.3708,27.4376,76055411.259904
2010-10-01,11.1282,11.2933,10.9908,11.1931,200284682.602,19.6944,19.9054,19.4962,19.7661,19758604.801472,32.9314,33.928,32.6083,33.8428,93482107.101532,18.1849,18.4878,18.0774,18.3961,44534335.578459,119.29,121.995,118.957,121.348,9034770.1307993,27.641,28.1853,27.6066,27.98,53985841.096591
2010-10-04,11.1764,11.3188,11.0518,11.0655,158428621.99451,19.718,19.9231,19.3952,19.5218,15136846.072255,33.7615,34.0934,33.3494,33.3494,51007311.31582,18.3576,18.557,18.1504,18.2659,35602777.771653,121.348,121.975,118.869,120.427,7140591.1485518,28.1018,28.5095,27.9072,28.0802,53852986.442702
2010-10-05,11.201,11.4789,11.1106,11.4131,226604324.81759,19.7749,20.4126,19.56,20.1193,24343462.840257,33.6812,34.342,33.6812,34.1736,76809887.577295,18.48,18.9635,18.2807,18.8924,59263257.524936,121.241,123.485,120.006,122.867,10596862.100556,28.3641,28.7089,28.1735,28.5792,58661307.652462
2010-10-06,11.471,11.4946,11.2088,11.2677,178865766.0083,20.1527,20.4215,19.9711,20.0487,19187638.399251,34.2588,34.4222,33.7615,33.928,58446836.505718,18.8984,19.0622,18.8037,18.925,44228421.310348,123.034,125.151,122.515,123.935,7692452.219015,28.5232,28.8887,28.4201,28.7659,43739414.973315
2010-10-07,11.3375,11.361,11.1372,11.201,133146958.73822,20.2331,20.2861,19.7592,19.8053,14752641.828099,34.2588,34.6728,34.1736,34.5907,59320757.027296,19.0484,19.1283,18.5964,18.7109,37850149.506933,124.974,125.181,123.288,124.142,5442453.4789648,28.9182,29.0705,28.2619,28.4958,37299661.169843
2010-10-08,11.2187,11.3532,11.0251,11.092,204649905.90549,19.8151,20.0819,19.7514,20.0065,13190923.026546,34.5094,34.7561,34.2588,34.6728,42517930.624726,18.85,18.8924,18.5106,18.6734,40819324.437261,124.181,126.042,123.759,125.396,6342444.8120388,28.6028,28.6824,28.2128,28.3444,39050345.579652
2010-10-11,11.1106,11.1519,11.0331,11.0655,119996724.97482,19.9711,20.0281,19.7906,19.8691,9024226.2659115,34.8344,34.8344,34.0934,34.5907,52110154.480715,18.6823,18.7839,18.3221,18.4592,34133850.376062,125.768,125.768,124.269,125.043,5421575.7240392,28.5095,28.7748,28.4063,28.6441,34068511.847637
2010-10-12,11.0251,11.3865,11.0154,11.3777,161881788.95389,19.821,20.5872,19.7965,20.4833,19353197.669092,34.342,35.086,34.1736,35.086,58277640.674306,18.3093,18.7415,18.2096,18.6961,51810383.812842,124.288,127.728,124.062,127.513,7746131.7523285,28.4584,29.1942,28.4584,29.1274,53646452.125797
2010-10-13,11.4446,11.4789,11.1519,11.1843,206911174.00443,20.6814,20.7226,20.2861,20.4921,20322798.143783,35.086,35.5843,34.5907,35.1702,129586899.00756,18.8786,18.9546,18.4464,18.5728,57717944.538753,128.414,128.709,126.846,127.111,6847532.2015583,29.3161,29.3593,28.536,28.7207,96417496.507483
2010-10-14,10.9417,10.9643,10.4517,10.6049,605791165.62274,20.4047,20.4587,19.7749,20.0987,19695010.406604,34.5094,34.5094,33.0185,33.5971,118642642.86447,18.3171,18.3448,17.4162,17.7902,162851661.24329,126.709,126.759,123.701,124.543,8352702.9280457,28.2992,28.3906,27.4672,27.9132,105971625.31686
2010-10-15,10.657,10.6727,9.87917,10.0815,708567656.53031,20.2331,20.2331,19.6444,19.7661,25539484.312445,33.928,34.0121,32.3559,32.6886,128071354.77879,17.9935,17.9935,16.8192,16.9682,201270177.99523,125.396,125.425,123.798,123.828,8400001.0782741,28.0252,28.0752,26.3452,26.7844,196685715.76961
2010-10-18,10.0638,10.4104,9.9557,10.383,494707140.48272,19.6944,20.2262,19.6101,20.0633,19915698.001244,33.1007,34.7561,32.8521,34.5094,114060675.87509,17.0501,17.9027,17.0126,17.8957,92639979.739746,124.005,126.846,123.945,126.298,8484771.2324069,26.7774,27.586,26.6832,27.5438,76362774.93247
2010-10-19,10.383,10.4782,9.85461,9.9332,681449685.36154,19.9976,20.5872,19.9054,20.0575,25060005.692224,34.1736,34.6728,33.4296,33.5971,85394708.377437,17.7566,18.2224,17.5543,17.6678,100294959.40035,127.463,131.178,126.415,128.738,17636957.179384,27.3236,27.865,27.0378,27.1724,97867699.075488
2010-10-20,9.76524,9.99695,9.39992,9.88796,777453206.74067,19.7514,20.3419,19.1656,20.0487,51912547.301993,33.928,34.0934,33.3494,34.0121,59758636.169973,17.4665,18.6891,17.3975,18.4267,140584959.60296,128.336,131.658,127.229,131.09,12912266.44594,27.3924,27.6135,27.0074,27.4672,60283805.368133
2010-10-21,9.96464,9.99695,9.5276,9.56,376961669.59251,19.8779,19.9054,19.354,19.4344,28795716.699194,34.1736,34.5094,33.3494,33.6812,52662669.629655,18.5461,19.0079,17.1784,18.7365,72821845.77949,131.07,132.678,129.914,130.865,7729310.9815964,27.5358,27.6842,26.1094,27.1782,53051855.229859
2010-10-22,9.65133,9.7456,9.56884,9.62875,205303968.49177,19.4433,19.6611,19.2128,19.3688,13929820.543666,33.928,34.2588,33.8428,34.0121,37898244.019102,18.7365,18.8924,18.5342,18.7908,36955528.701334,131.286,131.433,129.404,129.63,4921210.5988175,27.0378,27.2412,26.91,27.1782,34470231.211665
2010-10-25,9.72891,9.75543,9.31606,9.39404,388180282.06725,19.5051,19.5856,19.2372,19.2628,14683325.242361,34.9234,35.0037,34.2588,34.8344,92295776.95373,18.9783,19.0158,18.3655,18.5106,51044744.380725,130.953,130.973,128.385,129.316,6969975.3721423,27.3758,27.4484,26.6762,26.7254,52488315.636134
2010-10-26,9.3249,9.66115,9.28484,9.50991,276106619.97549,19.1019,19.4256,19.0381,19.1088,15358709.906344,34.4222,34.8344,34.342,34.5907,50826875.398353,18.4267,18.7039,18.3369,18.6477,42471905.378559,128.728,130.424,128.591,130.071,4950600.2657508,26.6606,26.862,26.5171,26.8216,54352118.166994
2010-10-27,9.5276,9.82221,9.46867,9.7132,326179809.67082,18.941,19.306,18.9174,19.2775,14617829.905924,34.4222,34.6728,34.2588,34.5094,32379269.826834,18.4878,18.7109,18.4267,18.5342,49098546.381932,129.13,131.952,128.973,131.58,7996879.0887701,26.7332,27.1282,26.6762,27.0662,42570070.698039
2010-10-28,9.84675,9.86148,9.60222,9.70436,212144540.25421,19.3618,19.7366,19.196,19.6385,17022977.625509,34.6728,34.7561,34.342,34.5094,31393449.002932,18.5964,18.6823,18.4326,18.6685,33293426.473484,132.178,134.578,131.824,134.109,11976900.986099,27.1782,27.3698,26.917,27.0456,42420595.216678
2010-10-29,9.68767,9.72302,9.57081,9.64544,149842856.20469,19.6778,19.8426,19.5679,19.6444,20992624.719625,34.4232,34.5917,34.343,34.5114,22716214.938691,18.5777,18.8027,18.475,18.7563,33201617.434556,133.207,134.421,132.237,132.394,5521694.2575079,27.0034,27.2098,26.91,27.1262,27367349.244445
2010-11-01,9.63758,9.7456,9.56,9.67687,180511748.58682,19.7102,19.7808,19.3462,19.4962,12878046.391032,34.5907,34.7561,33.928,34.342,35250342.077917,18.7365,18.7839,18.4267,18.6605,34408061.452238,132.913,133.883,131.6,132.746,5496603.4020452,27.1164,27.3984,26.75,26.9758,51220940.134581
2010-11-02,9.73578,9.76328,9.51582,9.60222,209177027.53214,19.6385,19.7278,19.411,19.4433,12930444.087162,34.6728,34.7561,34.342,34.5094,26979602.155547,18.7109,18.7484,18.551,18.6891,34878771.516375,133.138,133.912,132.932,133.775,4055917.9087229,27.0594,27.0888,26.5544,26.6488,55301717.168187
2010-11-03,9.64445,9.72106,9.51778,9.69552,209401239.0116,19.5267,20.0633,19.4747,20.0633,19688103.822112,34.5094,34.6728,34.342,34.6728,36850106.760634,18.5274,19.0711,18.4878,19.0425,44991898.216923,133.775,134.059,131.933,133.619,5432746.7157271,26.6606,27.2756,26.6488,27.194,48949043.309051
2010-11-04,9.92331,10.3024,9.84675,10.2081,369137592.09453,20.3675,20.9346,20.3037,20.8354,25689916.572185,34.9234,35.83,34.6728,35.83,79480091.941342,19.2941,19.7894,19.1649,19.7658,79732173.855452,134.383,136.735,133.667,136.725,9935025.7392521,27.4976,28.7286,27.2962,28.6971,107549172.79908
2010-11-05,10.2385,10.6932,10.2317,10.4016,481548198.1724,20.912,21.6145,20.7442,21.5497,32208752.812574,35.83,37.3218,35.7487,37.1564,127354350.06732,19.8349,21.1295,19.825,21.0318,110664628.10709,136.363,140.636,136.313,140.537,14577975.791921,28.7453,29.8083,28.6824,29.5165,104860646.82442
2010-11-08,10.6226,10.7109,10.4595,10.6049,293849052.20239,21.327,21.5595,21.012,21.4957,18483866.001401,37.3218,37.4031,36.4927,36.7423,51393005.731056,20.8069,21.0753,20.5168,20.8986,49590275.707923,139.636,140.997,138.93,139.028,6706342.8253395,29.5165,29.7041,28.9909,29.2051,45645565.039613
2010-11-09,10.7109,10.7198,10.2946,10.3299,266620466.60201,21.3348,21.4957,20.7158,20.7904,27627600.845397,36.9919,36.9919,35.5843,35.5843,65130265.429739,20.8986,20.951,20.1802,20.2444,51570886.642464,139.93,140.361,136.373,136.853,8937533.1172911,29.151,29.3318,28.6441,28.7659,45398198.798275
2010-11-10,10.3917,10.5793,10.2661,10.5793,227115594.52475,20.6265,21.0513,20.445,20.9738,56962812.916296,35.83,36.9068,35.6655,36.5778,60606393.84106,20.2118,20.5976,20.0628,20.57,51709399.747552,136.715,138.548,136.019,137.372,7702114.0860493,28.7453,29.3004,28.5409,29.2846,49262972.254274
2010-11-11,10.5195,10.5705,10.3603,10.4104,154852276.7527,20.8433,21.116,20.6353,20.7815,12381572.435832,36.2451,36.4927,35.9963,36.0776,46003589.28794,20.4101,20.5632,20.1348,20.2858,32291713.025289,136.196,138.744,136.196,137.773,4783637.4077048,29.0351,29.1579,28.7286,28.8543,35297774.160148
2010-11-12,10.3436,10.377,10.1247,10.2003,202060872.82443,20.6579,20.7295,20.1271,20.1987,15147341.512119,35.83,36.3272,35.0037,35.4961,60031476.157612,20.1576,20.1802,19.7184,19.8191,37484397.934129,136.725,138.126,135.265,136.236,5763730.7101315,28.7374,29.0282,28.3906,28.5556,46396708.571817
2010-11-15,10.2759,10.3436,10.1581,10.1846,133392728.75919,20.3341,20.9258,20.2635,20.5402,19336108.561124,35.83,36.1638,35.5843,35.7487,42623084.628012,19.8773,20.3026,19.8428,19.899,32136945.510783,136.118,139.146,135.559,137.372,6327413.7672312,28.7148,29.3004,28.6323,28.8946,39839695.945097
2010-11-16,10.0903,10.1424,9.86148,10.0481,258671526.54466,20.3911,20.5009,20.1527,20.2487,22444491.522416,35.4168,35.4961,34.6728,34.9234,60228243.553382,19.8013,19.8832,19.3246,19.5694,62870602.45772,136.264,137.195,135.275,135.637,7196478.7587754,28.652,28.8199,28.147,28.5556,63247750.12899
2010-11-17,10.0147,10.0903,9.76524,9.77997,199437893.51786,20.2487,20.3037,19.7661,19.821,17362728.376535,35.0037,35.086,34.342,34.6728,47198180.689575,19.5625,19.744,19.2606,19.3326,44315840.442692,135.656,136.146,134.725,135.481,4535270.5904089,28.536,28.6087,28.1018,28.2452,44354418.161688
2010-11-18,9.91749,9.94695,9.78882,9.84675,164423675.51783,20.1605,20.6658,20.1359,20.1987,14715670.807926,35.2505,35.83,34.9234,35.5843,58987568.105385,19.6049,19.9425,19.5112,19.7954,42664741.044198,136.128,138.783,136.049,137.499,6060446.6569614,28.5301,28.8406,28.3788,28.594,42967605.591386
2010-11-19,9.79471,9.81336,9.70436,9.81336,124038697.44359,20.1271,20.4126,20.1055,20.2399,11249323.731045,35.2505,35.3366,34.9234,35.3366,35064156.891677,19.6908,19.825,19.4964,19.7826,34193926.835407,137.617,137.803,136.128,136.95,5576795.1638047,28.5792,28.5792,28.3071,28.4132,36701912.94303
